translations,modern_translation
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 食 而 弗 爱 ，
    
    参考翻译结果：
    ","孟 子 说 ： 养 活 别 人 而 没 有 爱 ，
    
    参考翻译结果中的语法错误：
    另 外 的 爱 ，
    
    参考翻译结果所以 错 误 的方 法 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 食 而 弗 爱 ， 豕 交 之 也 ；
    
    参考翻译结果：
    ","孟 子 说 ： 有 饮 食 而 不 爱 宠 贵 于 猪 猪 交 ， 是 个 猪 猪 交 。
    
    参考翻译结果中的语法错误部分是："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：食 而 弗 爱 ，
    
    参考翻译结果：
    ",又 有 充 满 爱 民 的 政 权 者 ， 又 不 爱 归 约 章 ， 又 不 爱 归 闵 ， 又 不 爱 归 邹 ， 又 不 爱 归 鲁 ， 又
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：食 而 弗 爱 ， 豕 交 之 也 ；
    
    参考翻译结果：
    ","能 够 吃 东 西 而 不 爱 它 ， 就 象 养 猪 一 样 ；
    
    参考翻译结果参考答案：
    能 够 吃 东 西 而 不 爱 它 ， 就 象"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：豕 交 之 也 ；
    
    参考翻译结果：
    ","是 个 猪 猪 交 宠 宠 的 事 。
    是 个 猪 猪 交 宠 宠 的 事 。
    是 个 猪 猪 交 宠 宠 的 事 。
    是 个 猪 猪 交 宠 宠 的 事 。
    是 个"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：爱 而 不 敬 ，
    
    参考翻译结果：
    ","爱 惜 不 敬 ，
    参考翻译结果2：
    爱 惜 不 敬 爱 民 ，
    参考翻译结果3：
    爱 惜 不 敬 爱 民 ，
    参考翻译结果4：
    爱 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：爱 而 不 敬 ， 兽 畜 之 也 。
    
    参考翻译结果：
    ","能 爱 惜 不 敬 ， 就 象 兽 畜 一 样 。
    
    参考翻译结果中的语法错误是：
    
    现代汉语翻译结果为：如 果 能 爱 惜 不 敬 ， 就"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：兽 畜 之 也 。
    
    参考翻译结果：
    ","就 是 养 禽 离 离 的 东 西 。
    
    参考翻译结果语法：养 禽 离 离 的 东 西 。
    
    参考翻译结果通顺流畅，语法正确，�����"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：恭 敬 者 ，
    
    参考翻译结果：
    ","恭 敬 的 人 ，
    翻 译结果：恭 敬 的 人 ，
    
    参考翻译结果语法正确，翻译结果语法正确，参考翻译结果通顺流畅，参考翻译结果语法正确，参��������"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：恭 敬 者 ， 币 之 未 将 者 也 。
    
    参考翻译结果：
    ","恭 敬 的 人 ， 就 象 没 有 交 通 货 币 没 有 买 俗 品 了 。
    
    参考翻译结果参考答案：
    恭 敬 的 人 ， 就 象 没 有 交"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：币 之 未 将 者 也 。
    
    参考翻译结果：
    ","现 在 还 没 有 统 一 所 用 的 货 币 。
    
    参考翻译结果 2 :
    现 在 还 没 有 统 一 所 用 的 货 币 。
    
    参考翻译结果 3 :
    现 在 还 没 有 统 一 所"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：恭 敬 而 无 实 ，
    
    参考翻译结果：
    ","恭 敬 而 没 有 实 价 的 ， 这 就 是 不 值 得 信 任 的 。 
    
    参考翻译结果中的语法错误：
    参 考 翻 译 结 果 语 法 正 确 ，
    
    参考翻译结果通"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：恭 敬 而 无 实 ， 君 子 不 可 虚 拘 。
    
    参考翻译结果：
    ","语 义 上 太 谓 为 虚 而 不 行 为 实 践 ， 君 子 不 能 够 虚 假 地 拘 略 一 点 东 西 。
    
    参考翻译结果中的语法错误"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：君 子 不 可 虚 拘 。
    
    参考翻译结果：
    ","语 义 是 不 可 虚 假 的 。
    
    参考翻 译结 果 结 果 是 ：
    君 子 不 能 虚 假 ， 因 为 是 不 可 虚 的 。
    
    参 考 翻 译 结 果 为 ：
    君"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ：
    
    参考翻译结果：
    ","孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 形 色 ，
    
    参考翻译结果：
    ","孟 子 说 ： 人 的 形 休 、 颜 色 ， 是 人 的 本 性 ，
    
    参考翻译结果中的语法错误：
    孟 子 说 ： 人 的 形 休 、 颜 色 ， 是 人 的 本 性 ，"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 形 色 ， 天 性 也 ；
    
    参考翻译结果：
    ","孟 子 说 ： 人 的 形 休 、 颜 色 ， 是 天 的 本 性 ；
    
    参考翻译结果中的语法错误是：
    现 代 汉 语 翻 译结果是 ：
    孟 子 说 ： 人 的"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：形 色 ，
    
    参考翻译结果：
    ","人 的 形 休 、
    人 的 色 辉 、
    人 的 行 为 、
    人 的 言 谈 、
    人 的 心 思 、
    人 的 气 质 、
    人 的 道 路 、
    人 的 人 生 。
    
    参考翻译结果的现代汉语翻译结果"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：形 色 ， 天 性 也 ；
    
    参考翻译结果：
    ","人 的 形 休 、 颜 色 ， 是 天 意 志 ；
    
    另外 一 句 文言 文 言 ，
    
    参 考 翻 译 结 果 为 ：
    人 的 外 观 、 人 的 行 为 方 式 ， 是 天 意 志 ；"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：天 性 也 ；
    
    参考翻译结果：
    ","是 天 赋 予 的 。
    
    参考翻译结果语法正确，翻译结果通顺流畅，参考翻译结果结果通顺流畅，但
    参考翻译结果语法不  entirely  correct，参 考 翻 译 结 果 语 法"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：然 后 可 以 践 形 。
    
    参考翻译结果：
    ","一 到 底 践 平 形 ， 可 以 践 推 形 。
    
    参考翻译结果参考答案：
    一 搜 到 底 底 践 平 均 ， 可 以 践 推 平 均 。
    
    参�"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：齐 宣 王 欲 短 丧 。
    
    参考翻译结果：
    ","现 代 汉 语 翻 译结果：齐 宣 王 想 减 少 丧 诛 ，
    翻 译结果：齐 宣 王 想 要 减 少 丧 诛 ，
    翻 译结果：齐 宣 王"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：公 孙 丑 曰 ：
    
    参考翻译结果：
    ","公 孙 丑 说 ：
    
    参考翻译结果中的语法错误是 ：
    公 孙 丑 说 ：
    
    参考翻译结果中的语法结构不正确 是 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：公 孙 丑 曰 ： 为 期 之 丧 ，
    
    参考翻译结果：
    ",公 孙 丑 说 ： 只 服 丧 一
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：公 孙 丑 曰 ： 为 期 之 丧 ， 犹 愈 于 已 乎 ？
    
    参考翻译结果：
    ","公 孙 丑 说 ： 只 服 丧 一 年 ， 还 是 比 不 服 丧 要 好 吧 ？
    	  
    参考翻译结果参考答案："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：为 期 之 丧 ，
    
    参考翻译结果：
    ","要 期 离 群 臣 ，
    参 考 翻 译 结 果 为 ：
    只 要 是 期 限 日 为 诸 侯 ，
    翻 译 结 果 为 ：
    只 要 是 期 限 日 为 诸 侯 ，
    参 考 翻 ��"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：为 期 之 丧 ， 犹 愈 于 已 乎 ？
    
    参考翻译结果：
    ","是 为 期 限 下 丧 执 行 ， 还 是 比 不 愈 受 吧 ？
    
    参考翻译结果参考答案：
    是 为 期 限 后 才 执 行 ， 还 是 比 不 �"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：犹 愈 于 已 乎 ？
    
    参考翻译结果：
    ","是 怎 么 愈 于 这 些 呢 ？
    是 怎 么 比 以 前 的 好 处 更 大 呢 ？
    
    参考翻译结果中的语法错误：
    是 怎 么 比 以 前 的 好 处 更 大 呢 ？"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ：
    
    参考翻译结果：
    ","孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ：
    孟 子 说 ："
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 是 犹 或 紾 其 兄 之 臂 ，
    
    参考翻译结果：
    ",孟 子 说 ： 就 好 象 有
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：孟 子 曰 ： 是 犹 或 紾 其 兄 之 臂 ， 子 谓 之 姑 徐 徐 云 尔 ，
    
    参考翻译结果：
    ",孟 子 说 ： 就 好 象 有 人 扭 他 哥 哥 的 胳 膊 ， 先 生 说 ： 很 慢 一 点
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：是 犹 或 紾 其 兄 之 臂 ，
    
    参考翻译结果：
    ","是 易 近 似 的 ， 就 好 象 有 关 锐 权 臂 的 兄 长 ， 但 是 不 能 真 正 几 分 吧 。
    
    参考翻译结果中的语法错误：
    是 易"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：是 犹 或 紾 其 兄 之 臂 ， 子 谓 之 姑 徐 徐 云 尔 ，
    
    参考翻译结果：
    ","是 易 动 他 哥 哥 的 胳 膊 ， 先 生 又 慢 一 点 走 ，
    
    参考翻译结果 2：
    就 象 是 �"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：是 犹 或 紾 其 兄 之 臂 ， 子 谓 之 姑 徐 徐 云 尔 ， 亦 教 之 孝 弟 而 已 矣 。
    
    参考翻译结果：
    ",现 在 还 是 挞 着 别 人 的 胳 膊 吧 ， 先 生 却 劝 你 要 �
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：子 谓 之 姑 徐 徐 云 尔 ，
    
    参考翻译结果：
    ","先 生 又 称 它 姑 妇 慢 慢 地 跟 你 见 ， 我 也 觉 得 很 刺 绤 。
    
    参考翻译结果 2：
    先 生 又 称 它 姑"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：子 谓 之 姑 徐 徐 云 尔 ， 亦 教 之 孝 弟 而 已 矣 。
    
    参考翻译结果：
    ","你 却 劝 你 慢 一 点 ， 教 育 你 孝 庆 父 母 而 已 了 。
    
    参考翻译结果中的语法错误是：
    参�����"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：亦 教 之 孝 弟 而 已 矣 。
    
    参考翻译结果：
    ","现 在 教 育 人 又 要 孝 弟 啊 。
    
    参考翻译结果中的语法错误是：
    现 在 教 育 人 又 要 要 孝 弟 啊 。
    
    参考翻译结果语法结构不正确"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：王 子 有 其 母 死 者 ，
    
    参考翻译结果：
    ","王 子 有 受 禁 死 的 母 亲 ， 那 他 们 怎 么 忘 记 呢 ？ 他 们 怎 么 忘 记 呢 ？
    
    参考翻译结果参考答案 ：
    王 子 有 受 禁"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：王 子 有 其 母 死 者 ， 其 傅 为 之 请 数 月 之 丧 。
    
    参考翻译结果：
    ","现 代 汉 语 翻 译结果：王 子 受 到 父 亲 死 的 悲 愤 ， 老 师 为 他 请 求 几 个 月 不 去 学 校 。
    
    参�����"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：其 傅 为 之 请 数 月 之 丧 。
    
    参考翻译结果：
    ","孟 子 的 师 傅 请 求 他 多 了 三 个 月 不 去 。
    
    参考翻译结果中的语法结构：
    参考翻译结果语法结构正确，但是翻译结果语"
"请将以下文言文句子翻译为现代汉语，并确保翻译结果通顺流畅，语法正确：

    文言文句子：公 孙 丑 曰 ：
    
    参考翻译结果：
    ","公 孙 丑 说 ：
    
    参考翻译结果中的语法错误是 ：
    公 孙 丑 说 ：
    
    参考翻译结果中的语法结构不正确 是 ："
